reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
9f082f4f-4a6b-47bb-8085-0f3a7b8cccac,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi nya udh bagus, dan ada pemberitahuan setiap kali ada layanan yang lagi delay. Mantap seabank terus berkembang biar bisa lebih baik lagi.",5,0,2.31.0,2022-11-03 00:26:13,"Hai Sobat SeaBank, terima kasih untuk reviewnya ya. Semoga aplikasi SeaBank selalu memberikan kemudahan bagi Sobat SeaBank dalam bertransaksi. Jika Sobat SeaBank membutuhkan informasi bisa menghubungi CS kami di 1500130, live chat pada aplikasi SeaBank, email cs@seabank.co.id dan Instagram resmi SeaBank @seabank.id yang bercentang biru ya.",2022-11-03 12:30:56,2.31.0
c2adcfbf-c38e-471b-83d6-968688c715ef,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Transfer ke DANA 300rb eh dinyatakn gagal, saldo sudah terpotong dan tidak ada di riwayat transaksi. Coba menghubungi CS tidak tersambung. Waduh gimana nih? kembalikan saldo saya !!!",1,0,2.54.4,2023-09-16 00:47:11,"Hai Sobat SeaBank. Sebelumnya mohon maaf atas ketidaknyamanannya. Untuk kendala kamu, kami sarankan untuk menghubungi Customer Service SeaBank melalui telepon di nomor 1500130 karena membutuhkan verifikasi data dan tidak bisa dilakukan melalui sosial media. Semoga kendala kamu dapat segera terselesaikan. 🙏",2023-09-16 01:33:16,2.54.4
d87e445c-1a42-4574-beaf-806753253acc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Heran kenapa ulasanku dhapus, nyesel instal app nya, katanya dpt bonus shopepay, udah djlanin daftar trus top up isi saldo, dtunggu² gk msuk² bonus shopepaynya,",1,0,2.8.4,2021-11-23 11:55:16,"Hai Sobat SeaBank, mohon maaf atas ketidaknyamanannya. mohon pastikan kamu sudah ikuti ketentuan promonya, kamu juga akan mendapatkan keuntungan lainnya seperti bunga 7% cair setiap hari ke rekening SeaBank kamu. jika ada yang ingin ditanyakan silahkan menghubungi layanan Customer Care SeaBank yang beroperasi 24 jam melalui telepon di 1500130",2021-11-23 13:12:41,2.8.4
045406b2-45c6-4e17-ad46-8004f62afe20,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi penipu. Udh banyak korban tanpa kepastian. Saldo tidak bisa diambil karena tidak bisa login... Tolong segera diperbaiki, atau biarlah Tuhan yang membalas atas penipuan ini!",1,0,2.60.0,2023-12-10 11:05:59,"Hi Sobat SeaBank, mohon maaf atas ketidaknyamanannya. Terkait kendala login Aplikasi SeaBank, mohon untuk menghubungi CS SeaBank di 1500130 dan melakukan verifikasi wajah dengan masa berlaku 30 menit agar dapat dibantu buatkan laporan tindak lanjut kepada tim terkait. Semoga kendala kamu dapat cepat terselesaikan. Terima kasih, have a good day 🙏",2023-12-10 12:23:34,2.60.0
0ba4dccb-ff36-41dd-9e66-6bc2f139e4b7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sangat memudahkan untuk transaksi, tapi sayang kurangya top up dari bank lain tidak ada brivanya alias gratis kayak bank digital sebelah. itu aja kekurangya, thanks.",5,2,2.18.0,2022-03-16 18:54:26,"Hai Sobat SeaBank, terima kasih untuk reviewnya. Kami akan berusaha memberikan kemudahan dan kenyamanan bertransaksi di aplikasi SeaBank. Jika kamu mengalami kendala pada aplikasi SeaBank, kamu dapat menghubungi CS SeaBank di nomor 1500130, email di cs@seabank.co.id dan live chat. Terima kasih.",2022-03-16 19:28:01,2.18.0
69d243d5-4c49-42af-9735-07e1a086f68f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasinya mudahh, rincian tabungan setiap hari (Pajak dan Bunga) bunga banknya juga oke banget deh banding bank lain!!",5,1,2.53.3,2023-08-20 06:13:06,,,2.53.3
c67efe94-20c3-486b-824f-27109c2dab66,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sudah 2x transfer gagal dan tidak masuk. Sudah 7 hari lebih laporan gak ada tanggapan. Di balik gratisnya , ada bahaya nya rupanya ya.",1,1,2.26.0,2022-08-01 14:44:14,"Hai Sobat SeaBank, mohon maaf atas ketidaknyamanannya. Mohon infokan nomor ponsel kamu yang terdaftar di aplikasi SeaBank dan tangkapan layar review playstore ini ke DM IG @seabank.id, atau melalui panggilan layanan bebas pulsa 08001500130 dan Live Chat pada aplikasi SeaBank untuk pengecekan lebih lanjut. Kami tunggu ya 🙏",2022-08-01 15:14:23,2.26.0
8d044848-762f-4998-b57c-35e1c52e1085,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"bebas biaya admin nya ngebantu gw banget sih, misalnya buat tf ke temen gitu, lebih bagus dari bank lain pokoknya. recommended buat yang sayang sama duit 2500 wkwkwkwk.",5,0,2.26.0,2022-07-20 14:53:41,"Hai Sobat SeaBank, terima kasih untuk reviewnya ya. Semoga aplikasi SeaBank selalu memberikan kemudahan bagi Sobat SeaBank dalam bertransaksi. Jika Sobat SeaBank membutuhkan informasi lainnya, bisa menghubungi CS Kami di 1500130, live chat pada aplikasi SeaBank, email cs@seabank.co.id dan Instagram resmi SeaBank @seabank.id yang bercentang biru ya.",2022-07-20 15:44:47,2.26.0
a2e8bc04-fce3-41af-b59c-fde745c14184,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya kasih bintang 5 , jika seabank dapat memberi kepercayaan pada nasabahnya untuk bisa mendapatkan spaylater atau limit pinjaman saldo kepada nasabah setianya terutama nasabah lama yg sering transaksi menggunakan aplikasi seabank ini",4,0,,2024-02-23 02:18:00,,,
bc449b2e-6474-4604-aa63-cc275bf51096,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"So far so good, awalnya mau top up ga ada petunjuknya..halaman nya error..tp stlah direstart hp nya jadi bisa...semoga lancar jaya..👍",5,2,2.5.0,2021-09-02 16:55:42,"Hai Sobat SeaBank, terima kasih untuk reviewnya ya. Kami sangat senang jika Sobat merasa puas dalam menggunakan aplikasi SeaBank. Semoga aplikasi SeaBank selalu memberikan kemudahan bagi Sobat dalam bertransaksi ya.",2021-09-03 13:39:31,2.5.0
012c7a3a-0832-4c16-9f7b-9233c5460fb9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Semakin lama layanannya gak lengkap Tau tau layanan top up e walet ke dana hilang..besok update apa lagi yg hilang..parah,2,0,2.60.0,2023-12-16 21:57:04,"Hai Sobat SeaBank. Mohon maaf atas kendalanya. Pastikan koneksi internet kamu stabil dan sudah menggunakan Aplikasi SeaBank versi terbaru ya. Apabila masih terkendala, silakan menghubungi CS resmi SeaBank di nomor 1500130 agar dibantu pengecekan lebih lanjut. Semoga kendalanya segera teratasi. Terima kasih 🙏",2023-12-18 11:08:35,2.60.0
92a05c88-7c55-4834-8aea-02810d6ee74c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,pertahankan gratis transaksi nya,5,0,3.5.0,2024-10-30 08:05:53,,,3.5.0
44905149-03d1-47d2-94be-017e40a758ec,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"mantap,cara buka rekening cara transfer sangat mudah,tingkatkan terus kemudahan & kenyamanan bagi nasabah👍🙏",5,1,2.70.1,2024-05-04 19:48:38,,,2.70.1
8dd0dde0-11b1-488f-8420-2c57b133fe48,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Awal dulu 7% bunga, lama-lama makin turun skrng sudah menyentuh di angka 3 % lebih, jadi nga semangat pake app ini lagi",2,0,2.38.0,2023-11-27 07:42:01,"Perubahan bunga pada produk Tabungan terjadi sebagai langkah penyesuaian bisnis perusahaan, sedangkan untuk Deposito besaran bunga tetap sama namun dengan jangka waktu baru yakni 6 bulan. SeaBank tetap menghadirkan besaran bunga yang kompetitif dan aman bagi Nasabah. SeaBank terus berkomitmen untuk meningkatkan layanan kepada Nasabah.",2023-11-27 08:10:24,2.38.0
104d811e-736e-46dd-bf96-7c3d647134bc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sangat mudah utk di gunakan, dan yg pastinya tingkatkan keamanan dan kenyamanan pengguna para nasabahnya. terimakasih Seabank Indonesia.",5,0,2.76.3,2024-08-10 19:35:18,,,2.76.3
6ee4dae5-155d-469a-bc43-51c926fe4a28,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi gk guna mau daftar udh nlfn sampai habis pulsa 10 rb cs bolak balik matiin tlfn....... Lebih rumit dan boros pulsa dr pada daftar bca,1,0,2.60.0,2023-12-15 09:38:07,"Hai Sobat SeaBank, maaf atas kendalanya. Apabila sebelumnya sudah menghubungi CS SeaBank, silakan mengirimkan nomor laporan yang berjumlah 19 digit angka melalui IG DM @seabank.id yang bercentang biru agar bisa kami bantu cek lebih lanjut ya. Semoga kendalanya segera teratasi 🙏",2023-12-15 10:29:28,2.60.0
a4a957aa-e60a-4f40-9a6c-8b3beca17459,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sangat membantu saya menerima dan mengirim uang dengan cepat dan mudah,tapi sekarang sering sekali terkendala pemeliharaan sistem dan itu sering sekali jadi sangat merugikan saya",3,1,2.67.0,2024-04-02 15:15:52,"Hai Sobat SeaBank, mohon maaf jika layanan kami belum memuaskan. Kami akan berusaha memberikan kemudahan dan kenyamanan bertransaksi di Aplikasi SeaBank. Apabila ada kendala pada Aplikasi SeaBank dapat menghubungi CS SeaBank di 1500130 atau layanan live chat kami ya. Terima kasih, have a good day 🙏",2024-04-05 10:25:46,2.67.0
0e616ca8-b15b-4e53-bea7-ae08d8297c84,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap sekali.. semua transaksi berlangsung secepat kilat.. aplikasi enteng.. kebut.. mantapppp,5,1,2.45.3,2023-05-04 03:16:52,"Hai Sobat SeaBank, terima kasih untuk reviewnya ya. Semoga Aplikasi SeaBank selalu memberikan kemudahan bagi Sobat SeaBank dalam bertransaksi. Jika Sobat SeaBank membutuhkan informasi bisa menghubungi CS kami di 1500130, live chat pada Aplikasi SeaBank, email cs@seabank.co.id dan Instagram resmi SeaBank @seabank.id yang bercentang biru ya.",2023-05-04 06:11:10,2.45.3
300021ad-a115-441a-aaa2-ddc4b741b2fe,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Akun saya diblokir dan tidak dapat di akses padahal saya melakukan transaksi seperti biasa, karena pemblokiran ini saya jadi tidak bisa transaksi dan pekerjaan saya terhambat terus uang saya yang ada di seabank juga tidak tau bagaimana jadinya, tolong segera di urus akun saya!!!!!",1,1,2.53.3,2023-08-19 22:58:13,"Hai Sobat SeaBank, mohon maaf atas ketidaknyamanannya. Mohon infokan nama lengkap dan nomor ponsel kamu yang terdaftar di akun SeaBank dan tangkapan layar review Playstore ini ke DM IG @seabank.id, email cs@seabank.co.id, atau melalui panggilan telepon di nomor 1500130 dan Live Chat SeaBank untuk pengecekan lebih lanjut. Kami tunggu ya 🙏",2023-08-20 01:22:31,2.53.3
c721d56b-a8c8-4912-b777-537681d5995a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Turun bintang dulu yaa soalnya dana bonus undang temannya ga masuk padahal notifnya dikirim maks 12sept ini udah lewat sehari belom masuk. Seakan percuma diadain kode referal:),2,0,2.22.0,2022-09-13 16:54:23,"Hai Sobat SeaBank. Mohon maaf atas ketidaknyamanannya. Terkait kendala kamu pastikan Sobat SeaBank sudah memenuhi S&K dari promo referral yang diikuti. Untuk pengecekan dari periode promo yang diikuti, silakan kirimkan detail nomor handphone yang terdaftar serta tanggal pembukaan rekening melalui DM IG @seabank.id ya. Ditunggu🙏",2022-09-14 12:58:53,2.22.0
312d3753-ba04-4b85-9844-0fe60676ddcd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"bagus banget aplikasi nya, tinggal fitur bayar tagihan listrik sama token listrik aja belum ada semoga developer nya cepet update fitur nya..",5,0,2.14.0,2022-02-22 14:44:24,"Hai Sobat SeaBank, terima kasih untuk sarannya. Saran ini akan menjadi masukkan bagi kami untuk pengembangan aplikasi SeaBank demi kemudahan dan kenyamanan transaksi nasabah.",2022-02-22 15:12:04,2.14.0
93f1c62f-28a8-4e16-a2f6-b79483606793,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Seabank udah ada kartu debit fisik nya belum kak. Soal nya serasa belum sempurna punya rekening tapi gk ada kartu nya..,3,0,2.19.0,2022-07-17 23:40:18,"Hai Sobat SeaBank. Kami bantu infokan saat ini Seabank Digital tidak menyediakan fasilitas kartu debit. Kami berkomitmen untuk terus meningkatkan produk dan layanan kami untuk melayani kebutuhan pelanggan. Apabila kamu memiliki kendala Aplikasi SeaBank bisa menghubungi CS SeaBank di 08001500130, email di cs@seabank.co.id atau live chat.",2022-07-19 12:02:28,2.19.0
d791f2f5-f126-4728-9441-8b85e2713b4f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Akun gw sendiri di blockir cuman salah pin doang pas mau ganti pin harus harus verifikasi wajah terus nelepon pulsa 10K ga cukup terus CS nya malah ngeribetin pertanyaan nya mana ada saldonya lagi👎👎,1,1,2.63.0,2024-02-02 23:16:03,"Hai Sobat SeaBank, mohon maaf atas ketidaknyamanannya. Jika akun SeaBank kamu terblokir, silakan menghubungi CS SeaBank di nomor 1500130 dan melakukan verifikasi wajah dengan masa berlaku 30 menit ya dikarenakan untuk penanganan kendala kamu membutuhkan verifikasi data. Semoga kendalanya dapat segera terselesaikan ya. Terima kasih. 🙏",2024-02-03 02:17:33,2.63.0
c31c0a2f-e39c-4fef-8136-7b50d0859da4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantaap. Aplikasinya mudah. Gratis biaya transfer . Ada bonus bunga. Banyak rewadnya. Akan saya rekomendasikan kpd teman2 Pokoknya sea bank is the best,5,0,2.31.0,2022-10-20 17:16:15,"Hai Sobat SeaBank, terima kasih untuk reviewnya ya. Semoga aplikasi SeaBank selalu memberikan kemudahan bagi Sobat SeaBank dalam bertransaksi. Jika Sobat SeaBank membutuhkan informasi bisa menghubungi CS kami di 1500130, live chat pada aplikasi SeaBank, email cs@seabank.co.id dan Instagram resmi SeaBank @seabank.id yang bercentang biru ya.",2022-10-20 14:07:50,2.31.0
b98c6b1f-fc20-41ff-9b9f-6bef6e408110,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tolong tambahkan fitur barcode untuk menerima pembayaran dan tarik tunai. Untuk aplikasi sendiri dan CSnya sangat bagus,5,1,3.3.4,2024-09-21 12:30:23,"Hi Sobat SeaBank, terima kasih atas masukannya. Saat ini SeaBank belum menyediakan terkait dengan fitur tersebut, namun tidak menutup kemungkinan pada masa yang akan datang fitur tersebut tersedia. Apabila kamu ingin melakukan tarik tunai, silakan melakukan di kantor cabang SeaBank atau transfer ke rekening yang memiliki ATM. Semoga membantu 🙏",2024-09-21 13:14:40,3.3.4
43296025-45be-4079-baf3-a19a21651bd1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Jangan daftar seabank teman², kalau ada kendala kalian gak bakal kembali saldo, data saya sudah benar, no hv KTP atas nama saya sendiri, email benar Malah di persulit untuk login, dasar mau ambil saldo ku kalian",1,1,2.65.0,2024-04-28 22:20:41,"Hai Sobat SeaBank, mohon maaf atas ketidaknyamanannya. Terkait kendala tidak bisa login yang kamu alami, mohon untuk menghubungi CS SeaBank di nomor 1500130 agar dilakukan pengecekan lebih lanjut karena perlu verifikasi data terlebih dahulu ya. Semoga kendala kamu segera terselesaikan dan Aplikasi SeaBank bisa digunakan kembali. Terima kasih 🙏",2024-04-29 00:28:41,2.65.0
2f703890-c126-4116-bcf7-d5121702e7ad,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kalo bisa tarik tunai di atm mah udah paling mantep ini seabank,5,0,3.9.2,2024-12-25 20:28:59,"Hai Sobat SeaBank. Terima kasih untuk sarannya. Kami infokan saat ini SeaBank belum tersedia ATM, namun tidak menutup kemungkinan ke depannya SeaBank akan menyediakan ATM. Yuk pantau terus Sosial Media SeaBank agar kamu tidak ketinggalan informasi lainnya seputar SeaBank. Semoga infonya membantu 😊",2024-12-25 21:05:33,3.9.2
ad1a5486-c48d-4dc8-bc74-169909468d14,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kok semakin kesini semakin lambat ya. Mau top up shopeepay aja jaringan sibuk terus. Padahal pakai wifi,2,0,2.22.0,2022-05-19 20:48:18,"Hai Sobat SeaBank, mohon maaf atas ketidaknyamanannya. Pastikan kamu sudah update Aplikasi SeaBank ke versi terbaru dan menggunakan jaringan internet yang stabil. Pastikan juga sudah membersihkan RAM HP kamu sebelum buka Aplikasi SeaBank. Apabila terdapat kendala silakan hubungi 08001500130 (bebas pulsa) atau DM IG @seabank.id bercentang biru ya🙏",2022-05-20 21:45:47,2.22.0
e9cfc647-e44a-4d20-8df8-2f1659d8ec22,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Alhamdulillah kog saya lancar terus ya pakai seabank gk kayak komen2 yg lain.. TF ratusan juta jg aman.. TF enak unlimited, jg gk ada biaya admin bulanan, gratis antar bank.. kerem pokok.. satu aja yg kurang.. Gak ada ATM fisik kyk Bank Jago punya Gopay",5,0,2.40.2,2023-02-28 04:57:24,"Hai Sobat SeaBank, terima kasih untuk sarannya. Saran ini akan menjadi masukkan bagi kami untuk pengembangan Aplikasi SeaBank demi kemudahan dan kenyamanan transaksi. Jika Sobat SeaBank membutuhkan informasi bisa menghubungi CS Kami di 1500130, live chat pada Aplikasi SeaBank, email cs@seabank.co.id & IG resmi SeaBank @seabank.id bercentang biru ya",2023-02-28 10:03:57,2.40.2
4e23059d-6dc9-4db4-aeec-4ed61542f684,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Buka rekening aja ribet, harus ada sim.kalo ga ada sim ga bisa buka gtu??! Bank bumn aja ga ribet pake vidcall segala",1,0,2.31.0,2022-10-15 20:43:01,"Hai Sobat SeaBank, mohon maaf atas ketidaknyamannya. Terkait kendala kamu jika saat proses pembukaan rekening membutuhkan SIM, hal tersebut dikarenakan sebagai dokumen pendukung ya. Jika kamu masih mengalami kendala pada aplikasi SeaBank dapat menghubungi CS SeaBank di 1500130 atau DM IG @seabank.co.id agar di cek lebih lanjut. Kami tunggu ya. 🙏",2022-10-16 08:31:40,2.31.0
aedcd377-3d5f-4047-9558-3df7b5f6f1b8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Promo buka rekening dan menabung mendapat 110rb bonus itu hoaks cuma iming2 buat menarik nasabah saja guys.. harapan nya kedepan tidak perlu membuat promo fiktiv lagi thanks,1,0,2.40.2,2023-02-12 13:05:12,"Hai Sobat SeaBank, sebelumnya mohon maaf. Untuk mengikuti promo pembukaan rekening SeaBank bonus ekstra saldo s/d Rp110.000 periode 1-28 Februari 2023, pastikan kamu sudah memenuhi S&K yaitu mengisi saldo min. Rp500.000 dan mempertahankan saldo hingga akhir hari pembukaan rekening pukul 23:59 WIB. Semoga infonya bisa membantu. Terima kasih. 🙏",2023-02-12 15:34:40,2.40.2
e5ebdbd8-88a4-4029-b30c-a1ba54c10ea9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi bagus dan banyak gratisan untuk transfer/top up dana ke bank lain. Saran untuk provinsi riau (pekan baru) di buka kantor sea bank agar kami lebih muda untuk datang langsung jika ada kendala di sea bank. Terima kasih,3,1,3.2.7,2024-09-06 18:50:06,"Hai Sobat SeaBank, dengan senang hati kami bantu infoin, saat ini kantor cabang SeaBank Riau belum tersedia, namun tidak menutup kemungkinan kedepannya untuk kantor cabang SeaBank Riau akan hadir. Semoga transaksi kamu selalu berjalan dengan lancar dan sehat selalu 😊",2024-09-06 22:39:50,3.2.7
6054fea5-aeec-4236-b48f-2396b15d6db9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Keamanan gk usah diraguin lagi, transfer gratis..tis..UI aplikasi friendly n easy..udh sama dgn bank sebelah central asia..pertahanin seabank dan buka atm sebanyak2nya..top markotop dah",5,0,2.74.0,2024-07-13 18:33:04,,,2.74.0
81b7debd-802a-4cd4-a824-9bcde73e9c41,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Pengalaman dalam pakai aplikasi ini sangat mudah dan friendly, stabil dan cepat.",5,0,2.10.1,2021-11-29 17:39:32,"Mantapss Sobat SeaBank, terima kasih untuk reviewnya😊 Kami sangat senang jika Sobat merasa puas dalam menggunakan aplikasi SeaBank. Semoga aplikasi SeaBank selalu memberikan kemudahan bagi Sobat dalam bertransaksi ya. Sehat selaluuuu🥰",2021-11-29 21:09:10,2.10.1
0aea97c2-d8a1-4632-bdac-3f03c72b3ea0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat bagus. Transaksi apa pun gratis. Kalau boleh saran ditambahkan untuk QRISnya agar lebih mempermudah transaksi.,5,2,2.36.0,2022-12-14 08:02:23,"Hai Sobat SeaBank, terima kasih untuk reviewnya ya. Kami senang jika Sobat SeaBank merasa puas dalam menggunakan aplikasi SeaBank. Semoga aplikasi SeaBank selalu memberikan kemudahan bagi Sobat dalam bertransaksi ya. Jika kamu memiliki kendala aplikasi SeaBank bisa menghubungi CS SeaBank di nomor 1500130, email di cs@seabank.co.id atau live chat.",2022-12-14 09:30:37,2.36.0
a11cf756-aec2-4a1d-84a7-af76feb36ef0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Akun baru daftar udah diblokir. Mana ada saldonya lagi. Telepon CS udah berkali tapi obrolan gak pernah tuntas suka putus ditengah jalan. Mohon buka lagi akun saya, min. :((",1,0,,2023-12-01 22:04:25,"Hai Sobat SeaBank, mohon maaf atas ketidaknyamanannya. Mohon infokan nama lengkap dan nomor ponsel kamu yang terdaftar di akun SeaBank dan tangkapan layar review Playstore ini ke DM IG @seabank.id, email cs@seabank.co.id, atau melalui panggilan telepon di nomor 1500130 dan live chat SeaBank untuk pengecekan lebih lanjut. Kami tunggu ya 🙏",2023-12-02 07:48:01,
80ef764e-10b9-4613-be16-4484a57ecc9d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"biaya transfer gratis ke semua bank, setiap bulan dapat jatah terbatas pembayaran mudah, cepat dan terdata sangat Recomended",5,0,2.72.0,2024-06-17 12:39:12,,,2.72.0
